"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"1","0","Vanessa indica","21.0833_105.1_T1_2004","T1","21.083300","105.100000","14","10","2004"
"1","0","Ypthima baldus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","14","10","2004"
"5","0","Ypthima imitans","21.0833_105.1_T1_2004","T1","21.083300","105.100000","14","10","2004"
"1","0","Argyreus hyperbius","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Astictopterus jama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"2","0","Delias pasithoe","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Ideopsis similis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Jamides alecto","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"2","0","Lethe syrcis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Loxura atymnus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"2","0","Mycalesis misenus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Papilio protenor","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Parantica sita","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"8","0","Pieris canidia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Polyura athamas","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"2","0","Ragadia crisilda","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Symbrenthia lilaea","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"2","0","Ypthima imitans","21.0833_105.1_T1_2004","T1","21.083300","105.100000","15","5","2004"
"1","0","Ariadne ariadne","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Astictopterus jama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"1","0","Athyma cama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"15","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Cirrochroa tyche","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"1","0","Danaus genutia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"6","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"1","0","Eurema hecabe","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Heliophorus ila","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"3","0","Hypolimnas bolina","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"1","0","Jamides alecto","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"3","0","Neptis sappho","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Papilio helenus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"3","0","Papilio memnon","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"9","0","Papilio protenor","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Parantica aglea","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Pieris canidia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"4","0","Prioneris thestylis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Ragadia crisilda","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"4","0","Stibochiona nicea","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"1","0","Stichophthalma howqua","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Tirumala septentrionis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"5","0","Troides helena","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"2","0","Vindula erota","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"3","0","Ypthima imitans","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"1","0","Zemeros flegyas","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","7","2004"
"1","0","Abisara fylla","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Argyreus hyperbius","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Ariadne ariadne","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"14","0","Astictopterus jama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Cepora nadina","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"7","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Euploea midamus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"10","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"2","0","Hasora vitta","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Hebomoia glaucippe","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"4","0","Heliophorus ila","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","IAMbrix salsala","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Lethe verma","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"12","0","Melanitis leda","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Neope bhadra","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Neptis clinia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"2","0","Papilio memnon","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Parantica melaneus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Parantica sita","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"24","0","Parnara sp","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Parthenos sylvia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"2","0","Pseudozizeeria maha","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Ragadia crisilda","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"3","0","Stibochiona nicea","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Taraka hamada","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Vagrans egista","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"2","0","Vindula erota","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Ypthima imitans","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"4","0","Zemeros flegyas","21.0833_105.1_T1_2004","T1","21.083300","105.100000","17","9","2004"
"1","0","Appias albina","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"3","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"1","0","Heliophorus ila","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"12","0","Lethe syrcis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"5","0","Melanitis leda","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"1","0","Mooreana trichoneura","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"1","0","Mycalesis misenus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"11","0","Pieris canidia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"2","0","Ragadia crisilda","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","5","2004"
"1","0","Appias albina","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Astictopterus jama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Athyma ranga","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Catopsilia pomona","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"3","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Cirrochroa tyche","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Hebomoia glaucippe","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Ideopsis similis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Jamides bochus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Lampides boeticus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Lethe syrcis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Melanitis leda","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Neope muirheadi","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"2","0","Neptis hylas","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Papilio dialis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Papilio helenus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Parantica melaneus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"6","0","Pieris canidia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"2","0","Pseudozizeeria maha","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Stibochiona nicea","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Suada swerga","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"3","0","Tirumala septentrionis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"1","0","Zemeros flegyas","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","6","2004"
"3","0","Argyreus hyperbius","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"4","0","Castalius rosimon","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"16","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"2","0","Elymnias hypermnestra","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"7","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"2","0","Graphium sarpedon","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"5","0","Heliophorus ila","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"4","0","Ideopsis similis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"4","0","Isoteinon lamprospilus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"4","0","Meandrusa payeni1","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"2","0","Mycalesis misenus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"4","0","Neptis sappho","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"5","0","Papilio helenus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"9","0","Papilio memnon","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"10","0","Papilio protenor","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"1","0","Parnara apostata","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"6","0","Pieris canidia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"3","0","Prioneris thestylis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"3","0","Pseudozizeeria maha","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"3","0","Ragadia crisilda","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"3","0","Stibochiona nicea","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"2","0","Tirumala septentrionis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"2","0","Troides aeacus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"4","0","Troides helena","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"13","0","Vindula erota","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"7","0","Ypthima imitans","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","7","2004"
"1","0","Appias lyncida","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"2","0","Appias pandione","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"3","0","Argyreus hyperbius","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"4","0","Astictopterus jama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"5","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"3","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"1","0","Euripus nyctelius","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"1","0","Heliophorus ila","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"3","0","Hypolimnas bolina","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"2","0","Papilio memnon","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"1","0","Papilio paris","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"1","0","Prioneris thestylis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"1","0","Tirumala septentrionis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","18","8","2004"
"1","0","Argyreus hyperbius","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"1","0","Astictopterus jama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"3","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"8","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"1","0","Graphium sarpedon","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"1","0","Lethe syrcis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"1","0","Papilio helenus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"1","0","Parantica melaneus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"1","0","Parnara sp","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"7","0","Pieris canidia","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"3","0","Pseudozizeeria maha","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"2","0","Stichophthalma howqua","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"1","0","Tirumala septentrionis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","6","2004"
"1","0","Arhopala sp","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"3","0","Astictopterus jama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"4","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"4","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Hasora vitta","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Hebomoia glaucippe","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Heliophorus ila","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"2","0","Ideopsis similis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Lethe verma","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Lethe vindhya","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Mycalesis misenus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"2","0","Papilio memnon","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Papilio polytes","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Parantica melaneus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"2","0","Parnara sp","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Pelopidas conjuncta","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Prioneris thestylis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Troides aeacus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Ypthima baldus","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Ypthima imitans","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","8","2004"
"1","0","Abisara fylla","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","9","2004"
"4","0","Argyreus hyperbius","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","9","2004"
"1","0","Ariadne ariadne","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","9","2004"
"9","0","Astictopterus jama","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","9","2004"
"1","0","Catopsilia pomona","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","9","2004"
"5","0","Cethosia biblis","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","9","2004"
"6","0","Euploea mulciber","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","9","2004"
"1","0","Eurema hecabe","21.0833_105.1_T1_2004","T1","21.083300","105.100000","19","9","2004"
